地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任,年份,兩大黨得票率,district,name,order,left,male,birth_year,party,votes,percentage,win,incumbency,year,n_candidates,right,is_odd,middle
新竹市第01選區,趙福龍,6,男,1955,無黨籍及未經政黨推薦,506,0.0022,NA,否,2012,98.75,新竹市第01選區,趙福龍,6,0,1,1955,無黨籍及未經政黨推薦,506,0.22,0,0,2012,6,1,0,0
新竹市第01選區,柯建銘,1,男,1951,民主進步黨,90642,0.4133,*,是,2016,95.11,新竹市第01選區,柯建銘,1,1,1,1951,民主進步黨,90642,41.33,1,1,2016,10,0,0,0
新竹市第01選區,曾耀澂,2,男,1974,無黨籍及未經政黨推薦,1304,0.0059,NA,否,2016,95.11,新竹市第01選區,曾耀澂,2,0,1,1974,無黨籍及未經政黨推薦,1304,0.59,0,0,2016,10,0,0,0
新竹市第01選區,林家宇,3,男,1988,自由台灣黨,476,0.0021,NA,否,2016,95.11,新竹市第01選區,林家宇,3,0,1,1988,自由台灣黨,476,0.21,0,0,2016,10,0,0,0
新竹市第01選區,歐崇敬,4,男,1967,親民黨,4189,0.0191,NA,否,2016,95.11,新竹市第01選區,歐崇敬,4,0,1,1967,親民黨,4189,1.91,0,0,2016,10,0,0,0
新竹市第01選區,魏揚,5,男,1976,軍公教聯盟黨,723,0.0032,NA,否,2016,95.11,新竹市第01選區,魏揚,5,0,1,1976,軍公教聯盟黨,723,0.32,0,0,2016,10,0,0,0
新竹市第01選區,吳淑敏,6,女,1965,無黨籍及未經政黨推薦,4151,0.0189,NA,否,2016,95.11,新竹市第01選區,吳淑敏,6,0,0,1965,無黨籍及未經政黨推薦,4151,1.8900000000000001,0,0,2016,10,0,0,0
新竹市第01選區,黃源甫,7,男,1954,無黨籍及未經政黨推薦,1185,0.0054,NA,否,2016,95.11,新竹市第01選區,黃源甫,7,0,1,1954,無黨籍及未經政黨推薦,1185,0.54,0,0,2016,10,0,0,0
新竹市第01選區,王榮德,8,男,1953,無黨籍及未經政黨推薦,381,0.0017000000000000001,NA,否,2016,95.11,新竹市第01選區,王榮德,8,0,1,1953,無黨籍及未經政黨推薦,381,0.17,0,0,2016,10,0,0,0
新竹市第01選區,鄭正鈐,9,男,1969,中國國民黨,79951,0.36450000000000005,NA,否,2016,95.11,新竹市第01選區,鄭正鈐,9,0,1,1969,中國國民黨,79951,36.45,0,0,2016,10,0,0,0
新竹市第01選區,邱顯智,10,男,1976,時代力量,36309,0.1655,NA,否,2016,95.11,新竹市第01選區,邱顯智,10,0,1,1976,時代力量,36309,16.55,0,0,2016,10,1,0,0
新竹市第01選區,鄭正鈐,1,男,1969,中國國民黨,95298,0.3697,*,否,2020,77.78,新竹市第01選區,鄭正鈐,1,1,1,1969,中國國民黨,95298,36.97,1,0,2020,6,0,0,0
新竹市第01選區,鄭宏輝,2,男,1969,民主進步黨,82011,0.3181,NA,否,2020,77.78,新竹市第01選區,鄭宏輝,2,0,1,1969,民主進步黨,82011,31.81,0,0,2020,6,0,0,0
新竹市第01選區,廖蓓瑩,3,女,1974,國會政黨聯盟,5151,0.02,NA,否,2020,77.78,新竹市第01選區,廖蓓瑩,3,0,0,1974,國會政黨聯盟,5151,2,0,0,2020,6,0,0,0
新竹市第01選區,王榮德,4,男,1953,無黨籍及未經政黨推薦,971,0.0038,NA,否,2020,77.78,新竹市第01選區,王榮德,4,0,1,1953,無黨籍及未經政黨推薦,971,0.38,0,0,2020,6,0,0,0
新竹市第01選區,高鈺婷,5,女,1985,時代力量,73770,0.2862,NA,否,2020,77.78,新竹市第01選區,高鈺婷,5,0,0,1985,時代力量,73770,28.62,0,0,2020,6,0,0,0
新竹市第01選區,曾楷耀,6,男,1974,台灣維新,589,0.0023,NA,否,2020,77.78,新竹市第01選區,曾楷耀,6,0,1,1974,台灣維新,589,0.22999999999999998,0,0,2020,6,1,0,0
新竹縣第01選區,徐欣瑩,1,女,1972,無黨籍及未經政黨推薦,60209,0.3131,NA,否,2008,100,新竹縣第01選區,徐欣瑩,1,1,0,1972,無黨籍及未經政黨推薦,60209,31.31,0,0,2008,3,0,1,0
新竹縣第01選區,余玉池,2,男,1953,客家黨,4152,0.0215,NA,否,2008,100,新竹縣第01選區,余玉池,2,0,1,1953,客家黨,4152,2.15,0,0,2008,3,0,1,1
新竹縣第01選區,邱鏡淳,3,男,1949,中國國民黨,127892,0.6652,*,是,2008,100,新竹縣第01選區,邱鏡淳,3,0,1,1949,中國國民黨,127892,66.52,1,1,2008,3,1,1,0
新竹縣第01選區,傅家賢,1,男,1966,中華民國臺灣基本法連線,1984,0.0070999999999999995,NA,否,2012,98.75,新竹縣第01選區,傅家賢,1,1,1,1966,中華民國臺灣基本法連線,1984,0.71,0,0,2012,4,0,0,0
新竹縣第01選區,彭紹瑾,2,男,1957,民主進步黨,102953,0.3704,NA,是,2012,98.75,新竹縣第01選區,彭紹瑾,2,0,1,1957,民主進步黨,102953,37.04,0,1,2012,4,0,0,0
新竹縣第01選區,徐欣瑩,3,女,1972,中國國民黨,171466,0.6169,*,否,2012,98.75,新竹縣第01選區,徐欣瑩,3,0,0,1972,中國國民黨,171466,61.69,1,0,2012,4,0,0,0
新竹縣第01選區,戴國樑,4,男,1965,台灣主義黨,1500,0.0053,NA,否,2012,98.75,新竹縣第01選區,戴國樑,4,0,1,1965,台灣主義黨,1500,0.53,0,0,2012,4,1,0,0
新竹縣第01選區,林為洲,1,男,1961,中國國民黨,93495,0.3674,*,否,2016,36.75,新竹縣第01選區,林為洲,1,1,1,1961,中國國民黨,93495,36.74,1,0,2016,8,0,0,0
新竹縣第01選區,黃秀龍,2,男,1960,無黨籍及未經政黨推薦,2776,0.0109,NA,否,2016,36.75,新竹縣第01選區,黃秀龍,2,0,1,1960,無黨籍及未經政黨推薦,2776,1.09,0,0,2016,8,0,0,0
新竹縣第01選區,鄭永金,3,男,1949,無黨籍及未經政黨推薦,85170,0.3347,NA,否,2016,36.75,新竹縣第01選區,鄭永金,3,0,1,1949,無黨籍及未經政黨推薦,85170,33.47,0,0,2016,8,0,0,0
新竹縣第01選區,范振揆,4,男,1971,中華統一促進黨,909,0.0034999999999999996,NA,否,2016,36.75,新竹縣第01選區,范振揆,4,0,1,1971,中華統一促進黨,909,0.35,0,0,2016,8,0,0,0
新竹縣第01選區,蘇雯英,5,女,1962,健保免費連線,1603,0.0063,NA,否,2016,36.75,新竹縣第01選區,蘇雯英,5,0,0,1962,健保免費連線,1603,0.63,0,0,2016,8,0,0,0
新竹縣第01選區,李宗華,6,男,1979,軍公教聯盟黨,1520,0.0059,NA,否,2016,36.75,新竹縣第01選區,李宗華,6,0,1,1979,軍公教聯盟黨,1520,0.59,0,0,2016,8,0,0,0
新竹縣第01選區,卓恩宗,7,男,1974,信心希望聯盟,5442,0.0213,NA,否,2016,36.75,新竹縣第01選區,卓恩宗,7,0,1,1974,信心希望聯盟,5442,2.13,0,0,2016,8,0,0,0
新竹縣第01選區,邱靖雅,8,女,1972,民國黨,63512,0.24960000000000002,NA,否,2016,36.75,新竹縣第01選區,邱靖雅,8,0,0,1972,民國黨,63512,24.96,0,0,2016,8,1,0,0
新竹縣第01選區,林為洲,1,男,1961,中國國民黨,74087,0.4988,*,是,2020,86.81,新竹縣第01選區,林為洲,1,1,1,1961,中國國民黨,74087,49.88,1,1,2020,6,0,0,0
新竹縣第01選區,劉復嵐,2,男,1974,無黨籍及未經政黨推薦,1176,0.0079,NA,否,2020,86.81,新竹縣第01選區,劉復嵐,2,0,1,1974,無黨籍及未經政黨推薦,1176,0.79,0,0,2020,6,0,0,0
新竹縣第01選區,余筱菁,3,女,1980,綠黨,7142,0.0481,NA,否,2020,86.81,新竹縣第01選區,余筱菁,3,0,0,1980,綠黨,7142,4.81,0,0,2020,6,0,0,0
新竹縣第01選區,吳旭智,4,男,1976,國會政黨聯盟,9623,0.06480000000000001,NA,否,2020,86.81,新竹縣第01選區,吳旭智,4,0,1,1976,國會政黨聯盟,9623,6.480000000000001,0,0,2020,6,0,0,0
新竹縣第01選區,周江杰,5,男,1980,民主進步黨,54862,0.3693,NA,否,2020,86.81,新竹縣第01選區,周江杰,5,0,1,1980,民主進步黨,54862,36.93,0,0,2020,6,0,0,0
新竹縣第01選區,傅家賢,6,男,1966,無黨籍及未經政黨推薦,1655,0.0111,NA,否,2020,86.81,新竹縣第01選區,傅家賢,6,0,1,1966,無黨籍及未經政黨推薦,1655,1.11,0,0,2020,6,1,0,0
新竹縣第02選區,林碩彥,1,男,1976,台灣民眾黨,17902,0.1105,NA,否,2020,86.81,新竹縣第02選區,林碩彥,1,1,1,1976,台灣民眾黨,17902,11.05,0,0,2020,7,0,1,0
新竹縣第02選區,陳冠宇,2,男,1990,綠黨,4121,0.0254,NA,否,2020,86.81,新竹縣第02選區,陳冠宇,2,0,1,1990,綠黨,4121,2.54,0,0,2020,7,0,1,0
新竹縣第02選區,林思銘,3,男,1966,中國國民黨,58575,0.3617,*,否,2020,86.81,新竹縣第02選區,林思銘,3,0,1,1966,中國國民黨,58575,36.17,1,0,2020,7,0,1,0
新竹縣第02選區,鄭朝方,4,男,1980,民主進步黨,56075,0.34619999999999995,NA,否,2020,86.81,新竹縣第02選區,鄭朝方,4,0,1,1980,民主進步黨,56075,34.62,0,0,2020,7,0,1,1
新竹縣第02選區,黃秀龍,5,男,1960,無黨籍及未經政黨推薦,1072,0.0066,NA,否,2020,86.81,新竹縣第02選區,黃秀龍,5,0,1,1960,無黨籍及未經政黨推薦,1072,0.66,0,0,2020,7,0,1,0
新竹縣第02選區,劉士睿,6,男,1985,台灣基進,1245,0.0077,NA,否,2020,86.81,新竹縣第02選區,劉士睿,6,0,1,1985,台灣基進,1245,0.77,0,0,2020,7,0,1,0
新竹縣第02選區,邱靖雅,7,女,1972,國會政黨聯盟,22964,0.1418,NA,否,2020,86.81,新竹縣第02選區,邱靖雅,7,0,0,1972,國會政黨聯盟,22964,14.180000000000001,0,0,2020,7,1,1,0
桃園市第01選區,鄭運鵬,1,男,1973,民主進步黨,85955,0.4725,*,否,2016,100,桃園市第01選區,鄭運鵬,1,1,1,1973,民主進步黨,85955,47.25,1,0,2016,3,0,1,0
桃園市第01選區,陳根德,2,男,1956,中國國民黨,80142,0.44049999999999995,NA,是,2016,100,桃園市第01選區,陳根德,2,0,1,1956,中國國民黨,80142,44.05,0,1,2016,3,0,1,1
桃園市第01選區,王寶萱,3,女,1982,綠黨社會民主黨聯盟,15802,0.0868,NA,否,2016,100,桃園市第01選區,王寶萱,3,0,0,1982,綠黨社會民主黨聯盟,15802,8.68,0,0,2016,3,1,1,0
桃園市第01選區,陳根德,1,男,1956,中國國民黨,97787,0.43060000000000004,NA,否,2020,91.31,桃園市第01選區,陳根德,1,1,1,1956,中國國民黨,97787,43.06,0,0,2020,5,0,1,0
桃園市第01選區,鄭運鵬,2,男,1973,民主進步黨,104735,0.4612,*,是,2020,91.31,桃園市第01選區,鄭運鵬,2,0,1,1973,民主進步黨,104735,46.12,1,1,2020,5,0,1,0
桃園市第01選區,楊淂鉉,3,男,1992,無黨籍及未經政黨推薦,2031,0.0089,NA,否,2020,91.31,桃園市第01選區,楊淂鉉,3,0,1,1992,無黨籍及未經政黨推薦,2031,0.89,0,0,2020,5,0,1,1
桃園市第01選區,陳泓維,4,男,1987,台灣民眾黨,21951,0.0967,NA,否,2020,91.31,桃園市第01選區,陳泓維,4,0,1,1987,台灣民眾黨,21951,9.67,0,0,2020,5,0,1,0
桃園市第01選區,沈育和,5,男,1963,一邊一國行動黨,601,0.0026,NA,否,2020,91.31,桃園市第01選區,沈育和,5,0,1,1963,一邊一國行動黨,601,0.26,0,0,2020,5,1,1,0
桃園市第02選區,陳佩俞,1,女,1975,樹黨,3270,0.0182,NA,否,2016,100,桃園市第02選區,陳佩俞,1,1,0,1975,樹黨,3270,1.82,0,0,2016,6,0,0,0
桃園市第02選區,吳振槖,2,男,1949,台灣獨立黨,634,0.0034999999999999996,NA,否,2016,100,桃園市第02選區,吳振槖,2,0,1,1949,台灣獨立黨,634,0.35,0,0,2016,6,0,0,0
桃園市第02選區,廖正井,3,男,1945,中國國民黨,76473,0.42719999999999997,NA,是,2016,100,桃園市第02選區,廖正井,3,0,1,1945,中國國民黨,76473,42.72,0,1,2016,6,0,0,0
桃園市第02選區,張康儀,4,女,1980,時代力量,8062,0.045,NA,否,2016,100,桃園市第02選區,張康儀,4,0,0,1980,時代力量,8062,4.5,0,0,2016,6,0,0,0
桃園市第02選區,陳賴素美,5,女,1964,民主進步黨,89792,0.5015999999999999,*,否,2016,100,桃園市第02選區,陳賴素美,5,0,0,1964,民主進步黨,89792,50.16,1,0,2016,6,0,0,0
桃園市第02選區,黃維春,6,男,1941,無黨籍及未經政黨推薦,757,0.0042,NA,否,2016,100,桃園市第02選區,黃維春,6,0,1,1941,無黨籍及未經政黨推薦,757,0.42,0,0,2016,6,1,0,0
桃園市第02選區,黃世杰,1,男,1979,民主進步黨,111963,0.5164,*,否,2020,92.9,桃園市第02選區,黃世杰,1,1,1,1979,民主進步黨,111963,51.64,1,0,2020,5,0,1,0
桃園市第02選區,吳文凱,2,男,1980,台灣維新,3953,0.0182,NA,否,2020,92.9,桃園市第02選區,吳文凱,2,0,1,1980,台灣維新,3953,1.82,0,0,2020,5,0,1,0
桃園市第02選區,陳志豪,3,男,1978,中華統一促進黨,800,0.0037,NA,否,2020,92.9,桃園市第02選區,陳志豪,3,0,1,1978,中華統一促進黨,800,0.37,0,0,2020,5,0,1,1
桃園市第02選區,張馨云,4,女,1969,台澎黨,813,0.0037,NA,否,2020,92.9,桃園市第02選區,張馨云,4,0,0,1969,台澎黨,813,0.37,0,0,2020,5,0,1,0
桃園市第02選區,吳志揚,5,男,1969,中國國民黨,99281,0.4579,NA,是,2020,92.9,桃園市第02選區,吳志揚,5,0,1,1969,中國國民黨,99281,45.79,0,1,2020,5,1,1,0
桃園市第03選區,陳宏瑞,1,男,1976,民國黨,8727,0.050300000000000004,NA,否,2016,93.77,桃園市第03選區,陳宏瑞,1,1,1,1976,民國黨,8727,5.03,0,0,2016,5,0,1,0
桃園市第03選區,徐景文,2,男,1962,民主進步黨,77120,0.4448,NA,否,2016,93.77,桃園市第03選區,徐景文,2,0,1,1962,民主進步黨,77120,44.48,0,0,2016,5,0,1,0
桃園市第03選區,賴立竹,3,男,1979,無黨籍及未經政黨推薦,9501,0.0548,NA,否,2016,93.77,桃園市第03選區,賴立竹,3,0,1,1979,無黨籍及未經政黨推薦,9501,5.48,0,0,2016,5,0,1,1
桃園市第03選區,余能生,4,男,1967,自由台灣黨,492,0.0028000000000000004,NA,否,2016,93.77,桃園市第03選區,余能生,4,0,1,1967,自由台灣黨,492,0.28,0,0,2016,5,0,1,0
桃園市第03選區,陳學聖,5,男,1957,中國國民黨,77505,0.4471,*,是,2016,93.77,桃園市第03選區,陳學聖,5,0,1,1957,中國國民黨,77505,44.71,1,1,2016,5,1,1,0
桃園市第03選區,胡文中,1,女,1965,中華文化復興在理黨,1296,0.0060999999999999995,NA,否,2020,89.19,桃園市第03選區,胡文中,1,1,0,1965,中華文化復興在理黨,1296,0.61,0,0,2020,6,0,0,0
桃園市第03選區,魯明哲,2,男,1963,中國國民黨,100463,0.4746,*,否,2020,89.19,桃園市第03選區,魯明哲,2,0,1,1963,中國國民黨,100463,47.46,1,0,2020,6,0,0,0
桃園市第03選區,李奇峰,3,男,1989,宗教聯盟,535,0.0025,NA,否,2020,89.19,桃園市第03選區,李奇峰,3,0,1,1989,宗教聯盟,535,0.25,0,0,2020,6,0,0,0
桃園市第03選區,彭俊豪,4,男,1982,民主進步黨,90148,0.42590000000000006,NA,否,2020,89.19,桃園市第03選區,彭俊豪,4,0,1,1982,民主進步黨,90148,42.59,0,0,2020,6,0,0,0
桃園市第03選區,林佳瑋,5,女,1986,時代力量,17512,0.0827,NA,否,2020,89.19,桃園市第03選區,林佳瑋,5,0,0,1986,時代力量,17512,8.27,0,0,2020,6,0,0,0
桃園市第03選區,李文雄,6,男,1957,無黨籍及未經政黨推薦,1727,0.008199999999999999,NA,否,2020,89.19,桃園市第03選區,李文雄,6,0,1,1957,無黨籍及未經政黨推薦,1727,0.8199999999999998,0,0,2020,6,1,0,0
桃園市第04選區,楊麗環,1,女,1957,中國國民黨,86253,0.49950000000000006,NA,是,2016,98.85,桃園市第04選區,楊麗環,1,1,0,1957,中國國民黨,86253,49.95,0,1,2016,2,0,0,0
桃園市第04選區,鄭寶清,2,男,1955,民主進步黨,86413,0.5004,*,否,2016,98.85,桃園市第04選區,鄭寶清,2,0,1,1955,民主進步黨,86413,50.03999999999999,1,0,2016,2,1,0,0
桃園市第04選區,林國政,1,男,1966,國會政黨聯盟,5523,0.0264,NA,否,2020,100,桃園市第04選區,林國政,1,1,1,1966,國會政黨聯盟,5523,2.64,0,0,2020,5,0,1,0
桃園市第04選區,李中,2,女,1977,勞動黨,2100,0.01,NA,否,2020,100,桃園市第04選區,李中,2,0,0,1977,勞動黨,2100,1,0,0,2020,5,0,1,0
桃園市第04選區,吳清江,3,女,1963,合一行動聯盟,1569,0.0075,NA,否,2020,100,桃園市第04選區,吳清江,3,0,0,1963,合一行動聯盟,1569,0.75,0,0,2020,5,0,1,1
桃園市第04選區,萬美玲,4,女,1969,中國國民黨,102763,0.4911,*,否,2020,100,桃園市第04選區,萬美玲,4,0,0,1969,中國國民黨,102763,49.11,1,0,2020,5,0,1,0
桃園市第04選區,鄭寶清,5,男,1955,民主進步黨,97316,0.465,NA,是,2020,100,桃園市第04選區,鄭寶清,5,0,1,1955,民主進步黨,97316,46.5,0,1,2020,5,1,1,0
桃園市第05選區,呂玉玲,1,女,1961,中國國民黨,72965,0.4386,*,是,2016,80.43,桃園市第05選區,呂玉玲,1,1,0,1961,中國國民黨,72965,43.86,1,1,2016,6,0,0,0
桃園市第05選區,蕭家亮,2,男,1959,無黨籍及未經政黨推薦,841,0.005,NA,否,2016,80.43,桃園市第05選區,蕭家亮,2,0,1,1959,無黨籍及未經政黨推薦,841,0.5,0,0,2016,6,0,0,0
桃園市第05選區,張誠,3,男,1960,民國黨,17956,0.1079,NA,否,2016,80.43,桃園市第05選區,張誠,3,0,1,1960,民國黨,17956,10.79,0,0,2016,6,0,0,0
桃園市第05選區,張肇良,4,男,1964,民主進步黨,70202,0.4219,NA,否,2016,80.43,桃園市第05選區,張肇良,4,0,1,1964,民主進步黨,70202,42.19,0,0,2016,6,0,0,0
桃園市第05選區,黃志浩,5,男,1976,無黨籍及未經政黨推薦,3517,0.021099999999999997,NA,否,2016,80.43,桃園市第05選區,黃志浩,5,0,1,1976,無黨籍及未經政黨推薦,3517,2.11,0,0,2016,6,0,0,0
桃園市第05選區,黃國華,6,男,1969,健保免費連線,877,0.0052,NA,否,2016,80.43,桃園市第05選區,黃國華,6,0,1,1969,健保免費連線,877,0.52,0,0,2016,6,1,0,0
桃園市第05選區,呂玉玲,1,女,1961,中國國民黨,94218,0.4672,*,是,2020,86.06,桃園市第05選區,呂玉玲,1,1,0,1961,中國國民黨,94218,46.72,1,1,2020,5,0,1,0
桃園市第05選區,劉芳萍,2,女,1956,勞動黨,1502,0.0074,NA,否,2020,86.06,桃園市第05選區,劉芳萍,2,0,0,1956,勞動黨,1502,0.74,0,0,2020,5,0,1,0
桃園市第05選區,張誠,3,男,1960,國會政黨聯盟,13533,0.06709999999999999,NA,否,2020,86.06,桃園市第05選區,張誠,3,0,1,1960,國會政黨聯盟,13533,6.709999999999999,0,0,2020,5,0,1,1
桃園市第05選區,易乃文,4,男,1962,無黨籍及未經政黨推薦,2783,0.0138,NA,否,2020,86.06,桃園市第05選區,易乃文,4,0,1,1962,無黨籍及未經政黨推薦,2783,1.38,0,0,2020,5,0,1,0
桃園市第05選區,蔣絜安,5,女,1968,民主進步黨,89629,0.44439999999999996,NA,是,2020,86.06,桃園市第05選區,蔣絜安,5,0,0,1968,民主進步黨,89629,44.44,0,1,2020,5,1,1,0
桃園市第06選區,鄭振源,1,男,1949,台灣未來黨,2700,0.016399999999999998,NA,否,2016,60.34,桃園市第06選區,鄭振源,1,1,1,1949,台灣未來黨,2700,1.6399999999999997,0,0,2016,6,0,0,0
桃園市第06選區,趙正宇,2,男,1966,無黨籍及未經政黨推薦,76278,0.46520000000000006,*,否,2016,60.34,桃園市第06選區,趙正宇,2,0,1,1966,無黨籍及未經政黨推薦,76278,46.52,1,0,2016,6,0,0,0
桃園市第06選區,藍大山,3,男,1959,台灣獨立黨,1272,0.0077,NA,否,2016,60.34,桃園市第06選區,藍大山,3,0,1,1959,台灣獨立黨,1272,0.77,0,0,2016,6,0,0,0
桃園市第06選區,孫大千,4,男,1969,中國國民黨,75510,0.4606,NA,是,2016,60.34,桃園市第06選區,孫大千,4,0,1,1969,中國國民黨,75510,46.06,0,1,2016,6,0,0,0
桃園市第06選區,楊金軒,5,男,1940,無黨籍及未經政黨推薦,800,0.0048,NA,否,2016,60.34,桃園市第06選區,楊金軒,5,0,1,1940,無黨籍及未經政黨推薦,800,0.48,0,0,2016,6,0,0,0
桃園市第06選區,呂東杰,6,男,1967,綠黨社會民主黨聯盟,7374,0.0449,NA,否,2016,60.34,桃園市第06選區,呂東杰,6,0,1,1967,綠黨社會民主黨聯盟,7374,4.49,0,0,2016,6,1,0,0
桃園市第06選區,陳學聖,1,男,1957,中國國民黨,82152,0.4156,NA,是,2020,46.06,桃園市第06選區,陳學聖,1,1,1,1957,中國國民黨,82152,41.56,0,1,2020,2,0,0,0
桃園市第06選區,趙正宇,2,男,1966,無黨籍及未經政黨推薦,115496,0.5844,*,是,2020,46.06,桃園市第06選區,趙正宇,2,0,1,1966,無黨籍及未經政黨推薦,115496,58.440000000000005,1,1,2020,2,1,0,0
桃園縣第01選區,陳根德,1,男,1956,中國國民黨,75973,0.6175999999999999,*,是,2008,NA,桃園縣第01選區,陳根德,1,1,1,1956,中國國民黨,75973,61.75999999999999,1,1,2008,4,0,0,0
桃園縣第01選區,陳志明,2,男,1954,客家黨,647,0.0052,NA,否,2008,NA,桃園縣第01選區,陳志明,2,0,1,1954,客家黨,647,0.52,0,0,2008,4,0,0,0
桃園縣第01選區,李鎮楠,3,男,1953,民主進步黨,45257,0.3679,NA,是,2008,NA,桃園縣第01選區,李鎮楠,3,0,1,1953,民主進步黨,45257,36.79,0,1,2008,4,0,0,0
桃園縣第01選區,姚毅君,4,男,1972,第三社會黨,1118,0.009000000000000001,NA,否,2008,NA,桃園縣第01選區,姚毅君,4,0,1,1972,第三社會黨,1118,0.9000000000000001,0,0,2008,4,1,0,0
桃園縣第01選區,鄭文燦,1,男,1967,民主進步黨,82820,0.4465,NA,否,2012,98.56,桃園縣第01選區,鄭文燦,1,1,1,1967,民主進步黨,82820,44.65,0,0,2012,2,0,0,0
桃園縣第01選區,陳根德,2,男,1956,中國國民黨,102648,0.5534,*,是,2012,98.56,桃園縣第01選區,陳根德,2,0,1,1956,中國國民黨,102648,55.34,1,1,2012,2,1,0,0
桃園縣第02選區,郭榮宗,1,男,1954,民主進步黨,58577,0.44909999999999994,NA,是,2008,NA,桃園縣第02選區,郭榮宗,1,1,1,1954,民主進步黨,58577,44.91,0,1,2008,3,0,1,0
桃園縣第02選區,廖正井,2,男,1945,中國國民黨,71174,0.5457,*,否,2008,NA,桃園縣第02選區,廖正井,2,0,1,1945,中國國民黨,71174,54.56999999999999,1,0,2008,3,0,1,1
桃園縣第02選區,蔡楊如松,3,女,1927,台灣農民黨,672,0.0051,NA,否,2008,NA,桃園縣第02選區,蔡楊如松,3,0,0,1927,台灣農民黨,672,0.51,0,0,2008,3,1,1,0
桃園縣第02選區,廖正井,1,男,1945,中國國民黨,92035,0.5021,*,是,2012,99.48,桃園縣第02選區,廖正井,1,1,1,1945,中國國民黨,92035,50.21,1,1,2012,2,0,0,0
桃園縣第02選區,郭榮宗,2,男,1954,民主進步黨,91250,0.4978,NA,是,2012,99.48,桃園縣第02選區,郭榮宗,2,0,1,1954,民主進步黨,91250,49.78,0,1,2012,2,1,0,0
桃園縣第03選區,吳志揚,1,男,1969,中國國民黨,85821,0.6322,*,是,2008,NA,桃園縣第03選區,吳志揚,1,1,1,1969,中國國民黨,85821,63.22,1,1,2008,3,0,1,0
